"caseid_new","w2_section","w1_partyid7","w1_ppc10017","w1_ppp20071","w1_ppp20072","w1_ppagecat","w1_ppeducat","w1_ppethm","w1_ppRace_1","w1_ppRace_2","w1_ppRace_3","w1_ppRace_4","w1_ppRace_5","w1_ppRace_6","w1_ppgender","w1_pphhhead","w1_pphouse","w1_ppincimp_cat","w1_ppmarit","w1_ppmsacat","w1_PPREG4","w1_pprent","w1_PPT18OV","w1_ppwork","w1_xlgb","w1_partnership_status","w1_prior_identity_lgb","w1_same_sex_couple","w1_same_sex_couple_gender","w1_q4","w1_q5","w1_q6a","w1_q6b","w1_q9","w1_q10","w1_q11","w1_q12","w1_q14","w1_q16","w1_q17","w1_attraction","w1_identity_all","w1_q23","w1_otherdate_all","w1_married","w1_age_when_met","w1_time_from_met_to_rel","w1_subject_race","w1_partner_mother_yrsed","w1_subject_mother_yrsed","w1_partner_yrsed","w1_subject_yrsed","w1_either_internet_adjusted","w1_smart_phone","w1_children_in_hh"
1870403,1,7,1,-2,6,4,2,1,1,0,0,0,0,0,2,1,1,3,1,0,3,1,2,1,2,1,0,0,0,1,0,1,1,62,10,9,7,9,6,2,1,1,3,1,1,28,0.1666259765625,1,12,12,13,12,0,1,0
1870439,1,1,1,-2,5,5,2,1,1,0,0,0,0,0,2,1,4,1,1,1,4,1,2,2,2,1,0,0,0,1,0,1,1,66,10,9,3,9,3,1,1,1,3,1,1,32,0.25,1,12,12,13,12,0,1,0
1872499,0,7,1,2,5,5,4,1,1,0,0,0,0,0,2,1,2,3,3,1,4,2,1,1,2,3,0,0,0,1,0,1,1,73,13,10,4,10,4,1,1,1,3,1,0,40,0.1666259765625,1,13,13,17,17,1,1,0
1872973,1,1,1,2,6,6,3,1,1,0,0,0,0,0,2,1,1,4,1,1,4,1,2,5,2,1,0,0,0,1,0,1,1,71,12,4,1,4,4,1,1,1,3,1,1,19,0.25,1,7.5,7.5,16,13,0,1,0
1873213,0,7,2,-2,6,6,4,1,1,0,0,0,0,0,1,1,1,1,5,1,2,1,1,2,1,3,1,1,1,1,1,1,1,51,12,9,6,4,0,0,5,2,3,1,0,49,1.0833740234375,1,12,7.5,16,16,0,0,0
1873259,1,5,2,1,4,6,2,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,2,1,2,1,0,0,0,1,2,1,1,68,9,9,4,6,0,1,2,1,3,1,1,14,6.1666259765625,1,12,10,12,12,0,0,0
1874783,1,3,1,1,4,3,4,3,0,0,0,1,0,0,1,1,1,4,1,1,3,1,2,1,2,1,0,0,0,2,0,1,4,42,13,11,5,4,0,1,1,1,1,1,1,17,0.1666259765625,4,14,7.5,17,17,0,1,1
1877643,1,2,1,2,5,1,3,1,1,0,0,0,0,0,1,0,1,4,5,1,1,1,5,1,2,1,0,0,0,1,2,1,1,52,12,12,1,13,4,1,5,1,3,1,1,0,0,1,16,17,16,13,0,1,0
1878957,0,6,2,-2,6,2,2,1,1,0,0,0,0,0,1,0,1,1,5,1,4,1,3,1,2,3,1,1,1,1,1,5,1,23,9,9,4,9,1,0,4,4,2,2,0,31,0.1666259765625,1,12,12,12,12,0,0,0
1879743,1,5,-2,1,1,4,3,2,0,1,0,0,0,0,1,1,1,3,1,1,3,2,2,2,2,1,0,0,0,2,0,1,2,50,8,9,4,8,0,1,1,1,2,1,1,40,0.5833740234375,2,12,12,12,13,0,NA,0
1880801,1,3,1,2,2,5,2,1,1,0,0,0,0,0,2,1,3,3,1,1,1,1,2,5,2,1,0,0,0,1,0,1,1,64,12,9,4,9,6,1,1,1,4,1,1,14,0,1,12,12,16,12,0,1,0
1882511,0,5,-2,1,6,5,1,3,0,0,0,1,0,0,2,0,3,3,2,1,4,2,1,5,2,3,0,0,0,1,0,1,4,70,9,5,4,1,6,1,1,1,3,1,0,18,1.5833740234375,4,9,0,12,9,0,NA,0
1882591,1,3,1,2,2,6,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,5,2,1,0,0,0,2,0,1,1,68,12,12,3,12,8,1,1,1,4,1,1,19,1.9166259765625,1,16,16,16,17,0,1,0
1883037,1,5,1,1,2,6,1,4,1,0,0,0,0,0,2,0,1,2,1,1,4,1,4,7,2,1,0,0,0,1,0,5,1,76,8,1,5,3,3,1,1,1,3,1,1,21,0.9166259765625,1,0,5.5,12,5.5,0,1,1
1884543,1,5,1,-2,6,3,3,1,1,0,0,0,0,0,2,1,3,1,6,1,4,2,2,6,1,2,1,0,0,1,2,1,1,43,12,11,7,11,0,0,3,4,4,1,0,41,0.9166259765625,1,14,14,16,14,1,1,0
1885139,1,5,2,-2,5,6,4,1,1,0,0,0,0,0,1,1,1,2,1,1,4,1,1,5,2,1,0,0,0,2,0,1,1,71,10,9,5,10,1,1,1,1,4,1,1,23,0,1,12,13,13,16,0,0,0
1886009,1,7,1,1,1,3,2,2,0,1,0,0,0,0,2,1,2,2,1,1,1,1,3,1,2,1,0,0,0,1,0,1,2,44,9,9,6,7,0,1,1,1,3,1,1,22,0,2,12,11,12,12,0,1,1
1887259,0,5,1,-2,6,2,4,4,1,0,0,0,0,0,1,1,2,2,5,1,3,1,2,1,2,2,1,1,1,1,1,1,1,36,12,12,7,10,4,0,5,2,1,2,0,33,0.166748046875,1,16,13,16,17,1,1,0
1888381,1,5,1,-2,6,5,3,1,1,0,0,0,0,0,1,1,1,3,3,0,4,1,2,2,1,2,1,0,0,2,2,1,4,61,14,4,5,9,3,1,2,4,3,1,0,61,0,1,7.5,12,20,13,1,1,1
1889229,0,5,1,-2,6,6,2,1,1,0,0,0,0,0,1,1,2,2,6,1,3,1,2,1,1,2,1,1,1,1,1,1,1,71,10,8,5,7,0,0,4,4,3,1,0,43,0.916748046875,1,12,11,13,12,0,1,0
1890779,1,7,3,2,4,6,4,1,1,0,0,0,0,0,2,1,1,1,1,1,3,1,1,5,2,1,0,0,0,1,0,1,1,69,12,7,4,9,20,1,1,1,2,1,1,25,1.1666259765625,1,11,12,16,17,0,0,0
1891491,1,3,1,-2,6,4,2,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,55,9,9,0,9,2,1,1,1,1,1,1,27,0.1666259765625,1,12,12,12,12,0,1,1
1891903,0,NA,-2,NA,NA,2,2,1,1,0,0,0,0,0,1,1,3,1,5,1,4,3,4,4,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,12,NA,NA,0
1895841,1,3,1,2,5,5,3,1,1,0,0,0,0,0,1,1,3,1,6,1,4,2,2,1,2,2,1,1,1,1,1,1,1,56,10,9,3,9,0,1,5,2,3,2,0,39,0,1,12,12,13,13,1,1,0
1898367,1,7,1,2,4,4,2,2,0,1,0,0,0,0,2,1,1,3,1,1,2,1,2,5,2,1,0,0,0,1,0,1,2,54,9,6,5,5,9,1,1,1,2,1,1,35,0.4166259765625,2,10,9,12,12,0,1,0
1899449,1,6,1,1,2,2,1,1,1,0,0,0,0,0,1,0,1,3,1,0,3,1,4,4,2,1,0,0,0,2,0,1,1,39,13,9,6,12,2,2,1,1,2,1,1,13,0.25,1,12,16,17,11,0,1,1
1899645,1,7,1,-2,4,2,4,1,1,0,0,0,0,0,1,1,2,2,1,1,3,2,2,1,2,1,0,0,0,2,0,1,1,34,13,13,7,12,0,1,1,1,1,1,1,16,9.9166259765625,1,17,16,17,17,0,1,1
1900621,1,6,1,-2,6,3,2,1,1,0,0,0,0,0,1,1,1,2,1,0,4,1,2,1,2,1,0,0,0,2,0,1,1,42,9,9,6,9,0,1,1,1,1,1,1,19,0,1,12,12,12,12,0,1,1
1900719,0,5,1,-2,5,2,2,2,0,1,0,0,0,0,1,0,3,2,5,1,3,3,1,1,2,2,0,0,0,2,0,5,2,26,6,11,4,9,5,0,1,1,1,1,0,24,0,2,14,12,10,12,0,1,1
1900947,0,5,1,2,6,5,1,1,1,0,0,0,0,0,2,1,1,1,3,1,2,1,1,5,2,1,0,0,0,1,0,1,1,64,11,9,3,9,1,1,1,1,3,1,1,41,0.25,1,12,12,14,11,0,1,0
1900951,1,1,1,1,2,4,4,1,1,0,0,0,0,0,1,1,1,3,1,0,2,1,4,1,2,1,0,0,0,2,0,1,1,53,12,9,2,8,3,1,1,1,3,1,1,12,0,1,12,12,16,16,0,1,0
1900989,1,5,1,-2,5,7,4,1,1,0,0,0,0,0,1,0,1,4,2,0,4,1,2,2,2,2,0,0,0,2,0,1,1,77,14,12,7,12,0,2,1,1,3,1,0,68,0,1,16,16,20,17,1,1,0
1901639,1,3,1,-2,6,5,3,1,1,0,0,0,0,0,1,1,1,4,1,1,2,1,3,1,2,1,0,0,0,2,0,1,1,60,11,9,4,9,4,1,1,1,1,1,1,27,0.8333740234375,1,12,12,14,14,0,1,0
1902067,1,1,1,1,1,4,4,1,1,0,0,0,0,0,2,1,1,4,1,1,3,1,6,1,2,1,0,0,0,1,0,1,1,56,14,6,1,11,3,1,1,1,3,1,1,17,2.75,1,10,14,20,17,0,1,0
1902763,0,6,-2,-2,6,5,3,1,1,0,0,0,0,1,1,1,3,1,6,1,4,2,2,1,1,3,1,1,1,1,1,1,3,54,9,1,4,9,1,0,4,2,1,1,0,44,1.6666259765625,1,0,12,12,14,0,NA,0
1902987,1,5,1,-2,6,5,2,1,1,0,0,0,0,0,1,1,1,1,1,0,3,1,2,1,2,1,0,0,0,2,0,1,1,62,9,5,5,8,2,2,1,1,1,1,1,35,0,1,9,12,12,12,0,1,0
1903389,1,2,1,2,2,6,4,1,1,0,0,0,0,0,2,1,1,4,1,1,1,1,2,5,2,1,0,0,0,1,0,1,1,70,13,12,1,12,5,1,1,1,3,1,1,22,0,1,16,16,17,16,0,1,0
1903537,0,2,1,2,6,5,1,1,1,0,0,0,0,0,2,1,1,1,3,1,2,1,1,7,2,3,0,0,0,1,0,1,1,66,9,9,5,10,1,3,1,1,3,1,0,23,1.416748046875,1,12,13,12,12,0,1,0
1903571,0,3,-2,2,6,5,2,1,1,0,0,0,0,0,1,1,1,3,3,1,1,1,2,5,2,3,0,0,0,2,0,1,1,63,9,9,1,4,0,1,1,1,1,1,0,31,0,1,12,7.5,12,12,0,NA,0
1903763,1,5,1,2,4,5,4,4,0,0,0,1,0,0,2,1,3,3,1,1,4,2,1,5,2,1,0,0,0,1,0,2,1,65,14,2,4,3,2,1,1,1,3,1,1,24,0.333251953125,4,2.5,5.5,20,17,0,1,0
1904851,1,5,-2,2,4,5,2,4,1,0,0,0,0,0,2,1,1,2,1,1,3,2,3,1,2,1,0,0,0,1,0,4,1,71,10,8,4,8,12,3,1,1,2,1,1,37,0.5,1,12,12,13,12,0,NA,0
1905539,0,3,1,2,2,5,2,1,1,0,0,0,0,0,1,1,3,3,3,1,1,2,1,2,2,3,0,0,0,2,0,1,1,54,9,9,4,9,0,1,1,1,1,1,0,26,0.083251953125,1,12,12,12,12,0,1,0
1905893,1,7,-2,2,5,5,4,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,2,4,2,1,0,0,0,2,0,1,1,52,10,9,7,11,0,3,1,1,3,1,1,20,0.083251953125,1,12,14,13,16,0,NA,0
1908725,1,7,1,2,1,1,4,1,1,0,0,0,0,0,2,1,2,3,1,1,2,2,2,1,2,1,0,0,0,1,0,1,1,25,12,12,1,12,3,1,1,1,2,1,1,12,5.6666259765625,1,16,16,16,16,0,1,0
1909355,1,3,1,2,2,2,4,1,1,0,0,0,0,0,1,1,1,2,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,32,13,12,5,13,20,1,1,1,3,1,1,15,2.4166259765625,1,16,17,17,16,0,1,1
1909363,0,6,2,2,2,7,2,1,1,0,0,0,0,0,2,1,3,4,1,1,2,2,2,5,2,1,0,0,0,1,0,1,1,91,9,4,5,4,4,1,1,1,4,1,1,22,0.5,1,7.5,7.5,12,12,0,0,0
1910719,1,7,1,2,5,5,3,4,1,0,0,0,0,0,1,1,1,4,1,1,1,1,3,1,2,1,0,0,0,2,0,5,1,57,11,9,7,11,17,1,1,1,2,1,1,25,1.916748046875,1,12,14,14,14,0,1,0
1910803,1,2,-2,2,2,6,3,1,1,0,0,0,0,0,1,1,1,2,1,0,2,1,1,2,2,1,0,0,0,2,0,1,1,57,9,9,4,9,3,2,1,1,1,1,1,34,1.3333740234375,1,12,12,12,13,0,NA,0
1910953,1,7,1,2,5,5,3,1,1,0,0,0,0,0,1,1,1,2,1,1,3,1,1,1,2,1,0,0,0,2,0,1,1,57,10,14,6,10,0,1,1,1,1,1,1,20,0,1,20,13,13,13,0,1,0
1911069,0,6,1,2,4,4,4,2,0,1,0,0,0,0,2,1,3,2,5,1,1,2,2,1,2,3,0,0,0,1,0,1,2,57,9,9,4,9,2,0,1,1,2,1,0,33,NA,2,12,12,12,16,0,1,0
1911165,1,7,1,-2,5,3,4,3,0,0,0,1,0,0,1,1,1,4,1,1,4,1,2,1,2,1,1,1,1,1,1,1,1,46,10,12,7,12,3,1,5,2,1,1,1,26,1.25,4,16,16,13,17,0,1,0
1912151,1,5,1,2,2,3,4,3,0,0,0,1,0,0,1,1,2,2,5,1,4,1,1,1,2,2,0,0,0,2,0,1,4,42,12,12,4,12,4,0,1,1,1,1,0,19,18.6666259765625,4,16,16,16,16,1,1,0
1912339,1,5,1,-2,6,7,2,4,1,0,0,0,0,0,1,1,1,1,1,1,3,1,3,5,2,1,0,0,0,2,0,3,1,68,10,8,6,8,6,2,1,1,1,1,1,34,1,1,12,12,13,12,0,1,0
1912879,1,2,-2,1,2,3,2,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,3,7,2,1,0,0,0,1,0,1,1,40,9,9,3,9,5,1,1,1,4,1,1,15,4.833251953125,1,12,12,12,12,0,NA,1
1912917,1,7,2,2,3,6,1,4,1,0,0,0,0,0,1,1,1,3,1,1,3,1,3,5,2,1,0,0,0,2,0,2,1,69,9,1,7,9,2,1,1,1,4,1,1,20,1,1,0,12,12,7.5,0,0,0
1913143,1,3,1,2,5,5,2,1,1,0,0,0,0,0,2,1,4,3,1,0,3,1,2,2,2,1,0,0,0,1,0,1,1,62,9,6,1,5,0,3,1,1,3,1,1,25,1.25,1,10,9,12,12,0,1,0
1914313,1,2,2,1,5,4,1,4,1,0,0,0,0,0,1,0,1,2,1,1,3,2,1,7,2,1,0,0,0,2,0,1,1,61,9,10,1,9,0,1,1,1,3,1,1,28,0,1,13,12,12,9,0,0,0
1914889,1,1,2,1,5,7,3,1,1,0,0,0,0,0,2,1,1,2,1,1,4,1,3,5,2,1,0,0,0,1,0,1,1,72,9,6,1,5,3,1,1,1,2,1,1,33,4.25,1,10,9,12,14,0,0,0
1915085,1,7,1,2,5,5,2,2,0,1,0,0,0,0,1,1,1,3,3,0,2,1,1,1,2,2,0,0,0,2,0,1,2,55,9,9,5,6,2,1,1,1,1,1,0,13,36.6666259765625,2,12,10,12,12,0,1,0
1915383,0,5,1,-2,3,4,2,2,0,1,0,0,0,0,2,1,3,2,6,1,3,2,3,1,2,2,0,0,0,1,0,1,2,49,9,2,6,3,1,0,1,5,3,1,0,41,1.083251953125,2,2.5,5.5,12,12,0,1,0
1915405,1,2,1,2,4,2,4,1,1,0,0,0,0,0,2,1,3,2,1,1,3,2,2,1,2,1,0,0,0,1,0,1,1,28,12,11,3,12,5,1,1,1,1,1,1,15,7,1,14,16,16,16,0,1,0
1916039,1,7,1,2,5,6,4,1,1,0,0,0,0,0,1,1,1,3,1,0,2,1,2,2,2,1,0,0,0,2,0,1,1,68,12,9,7,13,0,1,1,1,2,1,1,13,10.0833740234375,1,12,17,16,17,0,1,0
1918075,1,4,1,2,1,2,3,4,0,0,0,0,0,1,2,1,1,3,1,1,4,1,2,7,2,1,0,0,0,1,0,1,2,35,12,9,4,9,7,1,1,1,3,1,1,20,0.0833740234375,5,12,12,16,13,0,1,1
1919359,1,2,1,-2,5,6,2,1,1,0,0,0,0,0,2,1,1,1,1,0,3,1,2,5,2,1,0,0,0,1,0,1,1,73,9,9,1,9,3,1,1,1,3,1,1,17,1.833251953125,1,12,12,12,12,0,1,0
1920327,1,1,1,1,1,6,2,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,3,5,2,1,0,0,0,2,0,1,1,62,3,9,1,10,8,1,1,1,1,1,1,18,0.25,1,12,13,5.5,12,0,1,0
1920851,1,6,1,-2,6,3,2,4,1,0,0,0,0,0,1,1,1,2,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,33,9,9,4,9,0,1,1,1,2,1,1,22,0,1,12,12,12,12,0,1,1
1920877,1,6,1,2,6,5,3,1,1,0,0,0,0,0,1,1,4,2,1,1,1,1,2,1,2,1,0,0,0,2,0,1,4,47,12,9,4,9,15,2,1,1,1,1,1,58,0,1,12,12,16,13,1,1,0
1921823,0,2,1,2,6,1,3,1,1,0,0,0,0,0,1,1,1,3,5,1,2,1,1,1,2,2,0,0,0,2,0,1,1,18,9,10,3,11,3,0,1,1,2,1,0,17,1,1,13,14,12,13,0,1,1
1924373,1,6,1,-2,4,3,4,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,2,1,2,1,0,0,0,1,0,1,1,41,12,9,5,9,6,1,1,1,3,1,1,22,0,1,12,12,16,20,0,1,1
1924643,0,NA,-2,NA,NA,2,3,5,1,0,0,1,0,0,1,0,1,3,5,1,3,1,3,1,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,13,NA,NA,0
1924649,1,7,1,-2,6,2,4,1,1,0,0,0,0,0,1,0,2,4,6,1,4,1,1,1,2,2,1,1,1,1,1,1,4,32,12,12,5,9,0,0,5,2,1,2,0,25,0,1,16,12,16,16,1,1,0
1925505,1,3,1,1,4,5,2,1,1,0,0,0,0,0,1,1,1,2,1,1,3,3,1,2,2,1,0,0,0,2,0,1,1,65,8,9,1,9,0,1,1,1,2,1,1,18,0,1,12,12,12,12,0,1,0
1926103,0,5,1,1,3,3,2,1,1,0,0,0,0,0,2,1,3,1,5,1,1,2,1,6,1,2,1,0,0,1,2,1,1,28,9,8,5,7,1,0,2,4,3,2,0,37,0.0833740234375,1,12,11,12,12,1,1,1
1926181,1,3,1,2,4,2,4,4,1,0,0,0,0,0,1,0,3,1,5,1,4,3,1,1,2,2,0,0,0,2,0,1,1,28,11,12,4,10,0,0,1,1,3,1,0,29,0,1,16,13,14,16,1,1,0
1926233,0,NA,-2,NA,NA,1,2,1,1,0,0,0,0,0,2,0,1,2,5,0,2,1,1,4,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,12,NA,NA,0
1926353,1,5,1,-2,6,3,3,1,1,0,0,0,0,0,1,1,3,3,1,1,4,2,2,1,2,1,0,0,0,2,0,1,1,38,9,9,5,9,0,1,1,1,2,1,1,23,0,1,12,12,12,13,0,1,1
1926463,1,5,1,2,5,3,3,2,0,1,0,0,0,0,1,1,2,1,4,1,3,2,1,4,2,1,1,0,0,2,0,1,2,37,7,8,7,9,0,1,2,4,1,2,1,19,0,2,12,12,11,13,0,1,0
1927049,1,3,-2,2,4,3,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,51,12,9,4,10,2,2,1,1,1,1,1,27,1,1,12,13,16,20,0,NA,1
1927273,1,2,1,-2,6,5,2,1,1,0,0,0,0,0,2,1,1,2,1,1,2,1,2,7,2,1,0,0,0,1,0,1,1,65,10,11,1,5,0,2,1,1,3,1,1,23,NA,1,14,9,13,12,0,1,0
1927653,1,3,1,1,1,4,4,1,1,0,0,0,0,0,1,1,1,2,1,0,3,1,3,1,2,1,0,0,0,2,0,1,1,55,11,4,4,3,2,4,1,1,1,1,1,39,0.25,1,7.5,5.5,14,16,0,1,0
1927757,0,6,1,1,2,4,3,2,0,1,0,0,0,0,2,1,3,1,4,1,3,2,1,6,2,1,0,0,0,1,0,1,2,48,8,10,5,4,3,2,2,1,1,1,1,43,1.75,2,13,7.5,12,13,0,1,0
1928049,1,3,1,2,6,4,3,4,0,0,0,0,0,1,2,1,1,3,3,1,3,1,1,1,2,2,0,0,0,1,0,2,5,48,10,9,4,8,0,1,1,1,2,1,0,29,9.5,5,12,12,13,14,0,1,0
1928207,1,3,2,-2,6,6,2,1,1,0,0,0,0,0,1,1,1,2,1,1,2,1,2,5,2,1,0,0,0,2,0,1,1,65,10,9,5,9,20,1,1,1,1,1,1,21,0,1,12,12,13,12,0,0,0
1928783,0,7,1,1,1,6,3,2,0,1,0,0,0,0,2,1,3,3,1,1,3,2,2,5,2,1,0,0,0,1,0,1,2,75,10,9,7,9,5,1,1,1,4,1,1,18,0.3333740234375,2,12,12,13,14,0,1,0
1929473,1,4,1,-2,0,2,2,2,0,1,0,0,0,0,2,1,3,1,6,1,1,2,2,1,2,2,0,0,0,1,0,1,3,33,9,9,4,11,3,0,2,1,1,1,0,25,1,2,12,14,12,12,0,1,1
1929653,1,6,1,2,2,5,4,1,1,0,0,0,0,0,1,1,2,4,1,0,3,1,2,1,2,1,0,0,0,2,0,1,1,60,14,9,7,9,0,1,1,1,1,1,1,12,0,1,12,12,20,16,0,1,0
1930585,1,2,2,1,1,5,4,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,4,2,2,1,0,0,0,2,0,1,1,54,10,8,2,6,0,1,1,1,1,1,1,19,0.9166259765625,1,12,10,13,17,0,0,0
1931787,1,5,1,-2,6,1,2,1,1,0,0,0,0,0,1,0,3,1,5,1,4,2,3,6,2,2,0,0,0,2,0,2,1,23,11,9,4,9,4,0,1,1,3,1,0,19,0,1,12,12,14,12,0,1,0
1932357,0,6,1,-2,6,2,2,2,0,1,0,0,0,0,1,1,3,1,5,1,3,2,2,4,2,3,0,0,0,2,0,1,2,27,9,9,6,9,30,0,1,1,1,1,0,5,8.333251953125,2,12,12,12,12,0,1,0
1932837,1,3,1,2,4,6,4,1,1,0,0,0,0,0,1,1,3,4,1,1,1,2,2,2,2,1,0,0,0,2,0,1,1,69,13,12,7,12,2,1,1,1,1,2,1,32,1,1,16,16,17,20,0,1,0
1932963,1,7,1,-2,6,5,2,1,1,0,0,0,0,0,2,1,4,1,6,1,4,2,2,1,1,2,1,1,2,2,1,1,1,58,10,10,7,9,0,0,5,3,1,1,0,29,0,1,13,12,13,12,0,1,0
1934823,1,4,1,-2,5,4,2,1,1,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,0,9,9,3,9,2,1,1,1,0,0,1,NA,NA,1,12,12,12,12,0,1,0
1935057,0,7,1,-2,5,2,4,1,1,0,0,0,0,0,2,1,2,2,1,1,4,1,2,1,1,1,1,1,2,2,1,1,4,27,11,4,7,11,0,1,4,3,3,1,1,17,0.25,1,7.5,14,14,16,0,1,0
1935207,1,5,1,2,1,2,3,4,1,0,0,0,0,0,2,1,3,3,1,1,3,3,2,1,2,1,0,0,0,1,0,2,5,27,11,9,4,10,3,1,1,1,3,1,1,20,0.5,1,12,13,14,13,0,1,0
1935509,1,7,1,-2,3,2,4,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,2,1,2,1,0,0,0,1,0,1,1,33,13,10,7,13,0,1,1,1,3,1,1,22,0.25,1,13,17,17,16,0,1,1
1935873,1,6,1,1,4,2,4,2,0,1,0,0,0,0,1,1,3,1,1,1,2,2,2,1,2,1,0,0,0,2,0,1,2,25,12,9,6,12,4,1,1,1,1,1,1,15,2.583251953125,2,12,16,16,16,0,1,0
1935979,0,7,1,2,5,5,3,1,1,0,0,0,0,0,1,1,1,1,5,1,3,2,2,2,2,3,0,0,0,2,0,1,1,54,11,10,4,8,3,0,1,1,1,1,0,18,1.416748046875,1,13,12,14,13,0,1,1
1938115,1,2,1,2,5,5,2,1,1,0,0,0,0,0,2,1,1,2,1,1,3,1,2,4,2,1,0,0,0,1,0,1,1,59,9,9,0,9,3,1,1,1,3,1,1,16,0,1,12,12,12,12,0,1,0
1938165,0,7,1,1,1,3,2,2,0,1,0,0,0,0,2,1,2,1,1,1,2,2,2,7,2,1,0,0,0,1,0,1,2,53,10,9,7,9,3,1,2,5,3,1,1,24,0.0833740234375,2,12,12,13,12,0,1,1
1938201,1,7,1,2,5,4,3,1,1,0,0,0,0,0,1,1,1,2,1,1,2,2,4,1,2,1,0,0,0,2,0,1,3,47,10,10,6,12,2,2,1,1,1,1,1,26,1,1,13,16,13,13,0,1,1
1938693,0,NA,-2,NA,NA,1,3,3,0,0,0,1,0,0,1,0,1,4,5,1,3,1,4,7,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,13,NA,NA,0
1938841,0,5,1,-2,6,2,3,1,1,0,0,0,0,0,1,0,1,2,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,33,10,9,4,6,4,1,1,1,4,1,1,16,12,1,12,10,13,13,1,1,1
1939669,0,6,1,2,6,1,3,1,1,0,0,0,0,0,1,0,1,4,5,1,1,1,4,1,2,3,0,0,0,2,0,1,1,22,11,10,4,8,10,0,1,1,1,1,0,19,0.4166259765625,1,13,12,14,14,0,1,0
1940277,1,5,1,-2,5,3,4,1,1,0,0,0,0,0,2,1,1,3,1,0,1,1,2,1,1,1,1,1,2,3,1,1,1,37,11,9,4,9,0,1,5,3,1,1,1,24,0,1,12,12,14,17,0,1,0
1940691,1,2,2,2,6,5,2,1,1,0,0,0,0,0,2,1,1,4,1,1,2,1,2,1,2,1,0,0,0,1,0,1,1,64,10,9,4,12,11,1,1,1,3,1,1,16,0.4166259765625,1,12,16,13,12,0,0,0
1941137,1,7,1,2,6,3,2,4,1,0,0,0,0,0,2,1,1,3,1,1,4,1,2,6,2,1,0,0,0,1,0,2,5,40,11,8,6,5,12,1,1,1,3,1,1,19,0.0833740234375,1,12,9,14,12,0,1,1
1942391,1,7,2,2,4,6,3,1,1,0,0,0,0,0,2,1,1,2,1,1,1,1,2,5,2,1,0,0,0,1,0,1,1,69,10,8,7,8,6,1,1,1,3,1,1,18,0.166748046875,1,12,12,13,13,0,0,0
1943053,1,3,1,-2,6,3,1,1,1,0,0,0,0,0,1,1,1,1,6,0,2,1,3,1,2,2,0,0,0,2,0,1,1,37,9,10,4,9,1,0,1,1,1,1,0,14,2,1,13,12,12,11,0,1,1
1943505,1,2,1,1,6,2,3,1,1,0,0,0,0,0,2,1,1,4,1,1,3,1,2,2,1,1,1,0,0,1,2,1,1,41,9,9,1,11,0,3,3,4,3,1,1,26,0.1666259765625,1,12,14,12,13,0,1,1
1943525,1,5,-2,-2,6,2,3,3,0,0,0,1,0,0,1,1,1,1,5,1,4,2,2,7,2,2,0,0,0,2,0,1,4,23,11,1,4,1,NA,NA,NA,1,4,0,0,16,NA,4,0,0,14,14,0,NA,0
1943633,1,2,1,1,2,4,4,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,36,13,12,2,6,1,1,1,1,1,1,1,37,7.75,1,16,10,17,17,0,1,0
1943649,0,NA,-2,NA,NA,2,1,5,1,1,0,0,0,0,1,1,2,1,5,1,1,2,2,4,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,10,NA,NA,0
1943663,0,5,1,-2,6,2,4,1,1,0,0,0,0,0,2,1,3,1,3,1,3,2,2,1,1,3,1,0,0,1,2,1,1,21,10,10,4,12,2,1,2,4,2,2,0,25,0,1,13,16,13,16,0,1,0
